# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg2_desk_with_person
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	0	0.01062	0.90770	0.41948	0.86634	0.12330	0.28355	1.44858	0.44956	0.01193	4911	0.80739
BOX	480	tv	0.90704	-0.38232	-0.28374	1.49020	0.43770	0.43189	0.17508
BOX	480	keyboard	0.90464	-0.42012	0.05631	1.41060	0.50910	0.18681	0.22840
BOX	480	cup	0.73010	-0.07223	0.15606	1.20820	0.13453	0.14378	0.11840
BOX	480	potted plant	0.51548	-0.84755	-0.40108	1.59880	0.30079	0.71807	0.92960
BOX	480	mouse	0.51044	-0.14282	0.18286	1.21680	0.07942	0.08875	0.08800
BOX	480	teddy bear	0.42710	-0.16171	-0.92001	2.70500	0.35311	0.39977	0.19160
BOX	480	mouse	0.40233	0.20056	0.17702	1.21680	0.14950	0.13779	0.14640
PLANE	485	0.26252	-0.20526	0.94284	1.35819	-0.35348	-0.24838	1.48488	0.20383	0.01019	1352	0.83076
PLANE	485	-0.00389	0.81407	0.58075	1.65396	0.73910	0.17707	2.60471	1.13562	0.01310	3874	0.79240
PLANE	485	0.00748	0.82886	0.55940	0.86605	-0.15797	0.12091	1.37112	0.44615	0.01390	6148	0.78252
BOX	485	keyboard	0.90334	-0.40929	0.07662	1.41060	0.50368	0.18411	0.21960
BOX	485	tv	0.89021	-0.36658	-0.26515	1.49020	0.43484	0.43475	0.17393
BOX	485	mouse	0.86801	-0.13369	0.20012	1.20820	0.07654	0.08812	0.08840
BOX	485	teddy bear	0.53723	-0.13575	-0.93039	2.70500	0.34273	0.32709	0.19600
BOX	485	potted plant	0.42879	-0.83220	-0.38727	1.59880	0.33148	0.75182	0.40240
BOX	485	cup	0.38816	-0.04270	0.17130	1.19320	0.09850	0.14428	0.09880
PLANE	490	0.27026	-0.20768	0.94012	1.35551	-0.34850	-0.22897	1.49145	0.20266	0.00938	1357	0.84207
PLANE	490	0.00764	0.82050	0.57159	1.65530	0.78128	0.16276	2.65187	1.12876	0.01345	3587	0.78807
PLANE	490	0.01916	0.83122	0.55562	0.87331	-0.15468	0.13836	1.37012	0.44633	0.01425	6235	0.77823
BOX	490	keyboard	0.94418	-0.39046	0.09593	1.41600	0.50289	0.18481	0.21960
BOX	490	tv	0.91851	-0.34942	-0.24370	1.49020	0.42912	0.41473	0.17165
BOX	490	mouse	0.83603	-0.12250	0.21849	1.20080	0.07838	0.08528	0.06240
BOX	490	cup	0.54786	-0.03341	0.19121	1.18880	0.09813	0.14831	0.09680
BOX	490	teddy bear	0.52924	-0.09611	-0.81805	2.68560	0.34543	0.46392	0.61320
PLANE	495	0.32796	-0.17098	0.92909	1.31665	-0.33739	-0.21781	1.49615	0.18903	0.01096	1259	0.82014
PLANE	495	0.01240	0.82526	0.56462	1.65750	0.83686	0.12708	2.73148	1.17953	0.01399	3479	0.78137
PLANE	495	0.02487	0.83705	0.54656	0.87280	-0.14731	0.14701	1.37846	0.45323	0.01447	6238	0.77554
BOX	495	keyboard	0.90854	-0.37553	0.10583	1.42120	0.50474	0.19367	0.25600
BOX	495	tv	0.90405	-0.32772	-0.22879	1.49560	0.42493	0.41911	0.16997
BOX	495	mouse	0.73419	-0.11746	0.22679	1.20820	0.08118	0.08580	0.08840
BOX	495	cup	0.49363	-0.02885	0.20033	1.18880	0.10270	0.14375	0.09680
BOX	495	mouse	0.33017	-0.02809	0.16027	1.20500	0.08790	0.05551	0.03840
PLANE	500	0.32063	-0.18196	0.92957	1.34030	-0.31473	-0.21941	1.50746	0.20509	0.00985	1296	0.83541
PLANE	500	-0.00291	0.82689	0.56236	1.65500	0.77663	0.18154	2.68002	1.18605	0.01389	3382	0.78262
PLANE	500	0.01734	0.83375	0.55187	0.87998	-0.15569	0.15344	1.36761	0.44119	0.01433	6162	0.77725
BOX	500	keyboard	0.91203	-0.36049	0.09462	1.43740	0.49945	0.20416	0.28400
BOX	500	tv	0.89895	-0.29577	-0.23654	1.50840	0.41119	0.43427	0.16448
BOX	500	mouse	0.68044	-0.11672	0.22645	1.21260	0.08380	0.08379	0.08840
BOX	500	cup	0.64401	-0.06257	0.20466	1.20080	0.16597	0.14520	0.12480
BOX	500	teddy bear	0.33162	0.03821	-0.77723	2.70500	0.38946	0.50880	0.64360
PLANE	505	-0.02378	0.80946	0.58670	1.65711	-0.72174	0.63896	1.91367	0.27875	0.00758	1012	0.86839
PLANE	505	0.02494	0.82586	0.56332	1.69608	1.18706	-0.04286	3.02113	1.06758	0.01070	3057	0.82368
PLANE	505	0.32679	-0.16532	0.93052	1.35468	-0.29713	-0.25271	1.51528	0.21600	0.01203	1320	0.80608
PLANE	505	-0.02040	0.83526	0.54948	0.86528	-0.14739	0.10829	1.40464	0.46976	0.01434	6263	0.77716
BOX	505	tv	0.91166	-0.28058	-0.28070	1.52020	0.42608	0.45226	0.18720
BOX	505	keyboard	0.87177	-0.36620	0.04829	1.45460	0.49147	0.21777	0.30560
BOX	505	mouse	0.81378	-0.13666	0.19458	1.22440	0.08462	0.08695	0.09920
BOX	505	teddy bear	0.67028	0.09274	-0.83434	2.70500	0.43620	0.48804	0.58760
BOX	505	cup	0.45417	-0.05104	0.17815	1.20080	0.10604	0.14290	0.12240
PLANE	510	-0.03175	0.81274	0.58176	1.64943	0.60462	0.21383	2.56950	1.24915	0.01326	3962	0.79045
PLANE	510	-0.01829	0.82887	0.55914	0.86496	-0.13152	0.08128	1.42215	0.48038	0.01428	6211	0.77787
BOX	510	keyboard	0.92822	-0.34239	0.01787	1.47840	0.48532	0.22701	0.31200
BOX	510	tv	0.89562	-0.24573	-0.30644	1.53960	0.41378	0.46099	0.20440
BOX	510	cup	0.81938	-0.07879	0.15876	1.22000	0.17565	0.14752	0.14840
BOX	510	teddy bear	0.66754	0.18361	-0.90962	2.70500	0.45178	0.39977	0.19800
BOX	510	potted plant	0.59416	-0.81110	-0.48765	1.77420	0.58583	0.72533	0.83920
BOX	510	mouse	0.34598	-0.12299	0.17096	1.24060	0.08812	0.08810	0.10120
BOX	510	mouse	0.30637	0.21270	0.20794	1.19320	0.15118	0.13970	0.16360
PLANE	515	-0.02688	0.80979	0.58611	1.64767	0.54648	0.23624	2.50986	1.23808	0.01326	3904	0.79038
PLANE	515	-0.01247	0.82756	0.56124	0.85939	-0.11487	0.05834	1.44267	0.49012	0.01404	6062	0.78077
BOX	515	keyboard	0.92446	-0.31480	-0.00345	1.49560	0.46800	0.22104	0.32080
BOX	515	cup	0.87374	-0.06804	0.14083	1.23740	0.17341	0.14250	0.12480
BOX	515	tv	0.85237	-0.22130	-0.33562	1.56540	0.44175	0.47472	0.25400
BOX	515	potted plant	0.70133	-0.83798	-0.53654	1.89260	0.67942	0.73378	0.92320
BOX	515	teddy bear	0.45768	0.27252	-0.90052	2.68560	0.45369	0.42268	0.23680
PLANE	520	-0.01275	0.82185	0.56956	0.84687	-0.12270	0.01998	1.45531	0.49526	0.01263	5761	0.79831
PLANE	520	-0.02025	0.80598	0.59160	1.62788	0.48803	0.21468	2.47589	1.23609	0.01280	4119	0.79624
BOX	520	tv	0.88058	-0.20344	-0.38233	1.57840	0.42421	0.47563	0.25640
BOX	520	keyboard	0.85265	-0.31414	-0.04873	1.52020	0.45818	0.22759	0.32720
BOX	520	cup	0.83685	-0.06531	0.10176	1.25340	0.17324	0.14434	0.13760
BOX	520	chair	0.61451	-0.58085	0.47208	1.30620	0.46891	0.18552	1.18360
BOX	520	potted plant	0.50955	-0.77988	-0.55222	1.85380	0.64770	0.66537	0.87600
BOX	520	mouse	0.41425	-0.11699	0.11122	1.27920	0.08595	0.07857	0.11600
BOX	520	mouse	0.37487	0.21770	0.15722	1.20820	0.15308	0.13682	0.15920
PLANE	525	-0.00461	0.79547	0.60597	1.60161	0.40439	0.24330	2.32675	1.11485	0.01203	4501	0.80610
PLANE	525	0.00708	0.81054	0.58564	0.82278	-0.11203	-0.04369	1.46676	0.50341	0.01436	5847	0.77683
BOX	525	keyboard	0.90910	-0.32271	-0.10948	1.53320	0.47387	0.21482	0.30800
BOX	525	tv	0.83870	-0.20866	-0.43962	1.57200	0.41042	0.47672	0.24120
BOX	525	mouse	0.78522	-0.12945	0.05286	1.29320	0.08441	0.07943	0.19560
BOX	525	potted plant	0.65210	-0.79928	-0.58331	1.84520	0.67657	0.60207	0.88440
BOX	525	mouse	0.63673	0.20811	0.10022	1.22000	0.15458	0.13347	0.15920
BOX	525	chair	0.61561	-0.57383	0.43883	1.29320	0.46673	0.24077	1.15560
BOX	525	teddy bear	0.53885	0.31467	-1.01006	2.62860	0.43902	0.48939	0.97080
BOX	525	cup	0.37785	-0.04191	0.04108	1.23740	0.09264	0.14250	0.12280
PLANE	530	-0.01428	0.76594	0.64275	1.57505	0.37990	0.21268	2.20549	1.01342	0.01241	5518	0.80113
PLANE	530	-0.00650	0.78296	0.62204	0.79581	-0.14612	-0.14289	1.45770	0.50121	0.01290	5587	0.79490
BOX	530	keyboard	0.90055	-0.35353	-0.21359	1.52020	0.47861	0.21884	0.30120
BOX	530	tv	0.85812	-0.23589	-0.52508	1.55260	0.40536	0.43806	0.23680
BOX	530	mouse	0.77415	-0.15455	-0.03231	1.27500	0.08812	0.07586	0.15280
BOX	530	cup	0.76073	-0.06708	-0.03911	1.22000	0.09134	0.13581	0.11200
BOX	530	chair	0.61426	-0.57450	0.39000	1.28360	0.45340	0.33013	0.86320
PLANE	535	0.00237	0.75093	0.66037	1.56493	0.36135	0.19517	2.14654	0.96963	0.01333	5995	0.78949
PLANE	535	0.02444	0.75802	0.65177	0.79457	-0.16384	-0.15603	1.40671	0.45578	0.01510	5413	0.76806
BOX	535	cup	0.90650	-0.12384	-0.07961	1.24920	0.17027	0.14146	0.15920
BOX	535	keyboard	0.88889	-0.36803	-0.25482	1.51380	0.46788	0.22082	0.29920
BOX	535	tv	0.86152	-0.26311	-0.54517	1.54620	0.40072	0.38580	0.24960
BOX	535	mouse	0.81085	0.15713	-0.02000	1.19740	0.14941	0.12870	0.14880
BOX	535	chair	0.64170	-0.58901	0.37270	1.27500	0.41365	0.35239	0.77480
BOX	535	mouse	0.38083	-0.17539	-0.06612	1.26640	0.08266	0.07535	0.07960
BOX	535	book	0.31733	0.34592	-0.22541	1.43740	0.31181	0.17657	0.19160
PLANE	540	-0.01051	0.74529	0.66666	1.53847	0.20694	0.31603	1.95768	0.74756	0.01152	5972	0.81270
PLANE	540	0.00484	0.75629	0.65422	0.76755	-0.16496	-0.22532	1.43492	0.48820	0.01403	5580	0.78088
BOX	540	keyboard	0.90396	-0.38967	-0.30040	1.50200	0.47288	0.21622	0.29720
BOX	540	tv	0.85258	-0.28834	-0.56892	1.54620	0.38588	0.33832	0.24960
BOX	540	cup	0.70279	-0.14969	-0.11994	1.24480	0.17445	0.14574	0.21520
BOX	540	mouse	0.54187	-0.19834	-0.10671	1.25780	0.08210	0.07484	0.06880
BOX	540	chair	0.43415	-0.60604	0.35420	1.28780	0.39555	0.40537	0.78760
BOX	540	mouse	0.35622	0.05201	-0.85202	2.10680	0.17796	0.13749	0.18520
PLANE	545	0.05632	0.68455	0.72678	1.09520	-0.45054	0.23538	1.32012	0.35515	0.00850	1115	0.85467
PLANE	545	0.01064	0.73794	0.67478	1.53543	0.22608	0.26639	1.98055	0.80165	0.01262	6152	0.79851
PLANE	545	0.02222	0.75124	0.65965	0.76017	-0.13642	-0.24446	1.43538	0.49491	0.01386	5611	0.78296
BOX	545	keyboard	0.87934	-0.35645	-0.32592	1.52020	0.46110	0.22175	0.29920
BOX	545	tv	0.86703	-0.24883	-0.58260	1.55900	0.38308	0.32317	0.27760
BOX	545	cup	0.81779	-0.12505	-0.13110	1.23740	0.16866	0.14488	0.12480
BOX	545	mouse	0.60794	-0.17661	-0.12120	1.25780	0.08210	0.07484	0.06880
BOX	545	chair	0.54603	-0.60593	0.34798	1.30620	0.41876	0.43372	0.73600
BOX	545	book	0.47591	0.35165	-0.27160	1.40520	0.31562	0.18340	0.17000
BOX	545	cup	0.34295	0.34321	-0.92480	2.10680	0.21031	0.16984	0.09480
BOX	545	mouse	0.30543	-0.25028	-0.45962	1.62680	0.12492	0.09055	0.11200
PLANE	550	0.00333	0.72647	0.68719	1.52459	0.17075	0.28891	1.91235	0.74121	0.01246	6378	0.80046
PLANE	550	0.01834	0.73899	0.67347	0.75210	-0.14501	-0.27053	1.41754	0.49158	0.01388	5738	0.78278
BOX	550	cup	0.90168	-0.14591	-0.16140	1.23300	0.17279	0.14436	0.22600
BOX	550	tv	0.86081	-0.25460	-0.59899	1.53960	0.38423	0.27777	0.31400
BOX	550	keyboard	0.85706	-0.36372	-0.35950	1.50200	0.46135	0.23063	0.32080
BOX	550	mouse	0.75813	0.12725	-0.08030	1.15560	0.14863	0.13086	0.12480
BOX	550	chair	0.47135	-0.62765	0.33152	1.32560	0.39953	0.47833	0.75760
BOX	550	bottle	0.41259	-0.90160	-0.58382	1.65580	0.11761	0.17797	0.31200
BOX	550	book	0.35651	0.33693	-0.30046	1.38900	0.31731	0.16529	0.14400
PLANE	555	-0.02251	0.73287	0.67999	1.51608	0.13446	0.33653	1.87130	0.69509	0.01180	6192	0.80908
PLANE	555	0.10368	0.72169	0.68441	1.66916	1.49942	-0.99969	3.26585	0.48361	0.01297	753	0.79402
PLANE	555	-0.00685	0.74056	0.67195	0.75028	-0.15459	-0.26355	1.40545	0.48639	0.01386	5721	0.78300
BOX	555	keyboard	0.88505	-0.38375	-0.35954	1.49020	0.45200	0.23454	0.30160
BOX	555	tv	0.84961	-0.27910	-0.59809	1.55260	0.38449	0.28608	0.39840
BOX	555	cup	0.74829	-0.16328	-0.15292	1.21260	0.15829	0.14430	0.12680
BOX	555	mouse	0.62695	-0.21888	-0.14417	1.23740	0.08077	0.07600	0.04080
BOX	555	book	0.43458	0.31747	-0.26689	1.37400	0.32971	0.19252	0.17400
BOX	555	mouse	0.43174	0.10226	-0.06991	1.14900	0.14779	0.12791	0.13560
BOX	555	bottle	0.33544	-0.91750	-0.59653	1.65580	0.11761	0.17797	0.14840
BOX	555	bottle	0.32887	0.48890	-0.82001	1.93140	0.08899	0.18165	0.12080
PLANE	560	-0.00237	0.72864	0.68489	1.50725	0.10605	0.32853	1.85158	0.68448	0.01198	6184	0.80669
PLANE	560	0.00997	0.73501	0.67798	0.74363	-0.12822	-0.28001	1.40228	0.49046	0.01383	5806	0.78336
BOX	560	keyboard	0.89730	-0.33633	-0.37806	1.49560	0.44790	0.22965	0.29080
BOX	560	tv	0.81461	-0.23582	-0.62412	1.59240	0.38518	0.27202	0.41320
BOX	560	book	0.47140	0.35842	-0.29248	1.36420	0.32474	0.17281	0.15920
BOX	560	cup	0.45619	-0.13815	-0.16629	1.21680	0.17286	0.14713	0.12720
BOX	560	bottle	0.44157	-0.86397	-0.62722	1.67840	0.11599	0.18040	0.18480
BOX	560	mouse	0.33865	-0.18919	-0.16079	1.23740	0.07839	0.07600	0.05840
PLANE	565	0.02003	0.71771	0.69606	1.51547	0.10897	0.30178	1.86292	0.70974	0.01321	6287	0.79097
PLANE	565	0.03399	0.72704	0.68576	0.74621	-0.12469	-0.28169	1.39298	0.48570	0.01357	5796	0.78652
PLANE	565	-0.11125	0.73087	0.67339	1.11450	-0.26852	0.02936	1.57883	0.87819	0.01878	1096	0.72697
BOX	565	keyboard	0.89409	-0.32484	-0.38237	1.49560	0.44216	0.22678	0.30160
BOX	565	cup	0.84605	-0.13302	-0.17270	1.21260	0.16761	0.14663	0.13560
BOX	565	tv	0.83320	-0.22512	-0.62565	1.59240	0.37601	0.26896	0.41320
BOX	565	mouse	0.45668	0.13390	-0.08701	1.12760	0.14720	0.13202	0.12480
BOX	565	book	0.37952	0.12784	-0.31775	1.34920	0.27196	0.21753	0.11000
BOX	565	book	0.36009	0.36338	-0.30229	1.34380	0.33020	0.16765	0.14640
BOX	565	mouse	0.35492	-0.18372	-0.16597	1.24060	0.07621	0.07620	0.05800
PLANE	570	0.01215	0.72382	0.68988	1.51288	0.09466	0.32399	1.85137	0.69151	0.01241	6093	0.80117
PLANE	570	0.02642	0.73089	0.68198	0.74636	-0.11814	-0.28077	1.39989	0.49292	0.01388	5883	0.78268
PLANE	570	-0.08314	0.75243	0.65340	1.07706	-0.34636	0.07103	1.52252	0.73124	0.01781	983	0.73735
BOX	570	keyboard	0.85940	-0.32628	-0.37806	1.49560	0.43928	0.22965	0.29080
BOX	570	tv	0.85283	-0.21528	-0.62663	1.59880	0.37445	0.27311	0.41320
BOX	570	cup	0.75730	-0.13884	-0.16455	1.21260	0.16993	0.14430	0.12680
BOX	570	book	0.49703	0.36095	-0.28206	1.33960	0.33174	0.17484	0.14640
BOX	570	mouse	0.45779	0.12308	-0.07727	1.12760	0.14720	0.12986	0.13360
PLANE	575	0.02580	0.72675	0.68642	1.51268	0.08968	0.31722	1.86450	0.71414	0.01286	5985	0.79539
PLANE	575	0.03850	0.73575	0.67616	0.74334	-0.11171	-0.27681	1.40694	0.50120	0.01378	5925	0.78393
PLANE	575	-0.06825	0.75788	0.64881	1.07475	-0.33215	0.07935	1.52887	0.74087	0.01786	1011	0.73686
BOX	575	cup	0.90770	-0.13767	-0.15873	1.21260	0.16761	0.14197	0.12680
BOX	575	tv	0.85447	-0.21097	-0.62592	1.61280	0.37773	0.29408	0.43040
BOX	575	keyboard	0.84324	-0.31758	-0.37247	1.50200	0.43251	0.23351	0.32080
BOX	575	mouse	0.63343	0.12273	-0.07273	1.12440	0.14678	0.12949	0.13120
BOX	575	book	0.49850	0.36482	-0.25240	1.32560	0.34864	0.22135	0.17880
BOX	575	book	0.33079	0.12655	-0.29833	1.34920	0.28491	0.22012	0.11840
PLANE	580	0.02409	0.73082	0.68215	1.51322	0.08339	0.33754	1.85377	0.69771	0.01282	5791	0.79595
PLANE	580	0.04021	0.73842	0.67314	0.74353	-0.11753	-0.26987	1.40763	0.50281	0.01391	5977	0.78236
PLANE	580	-0.03721	0.77565	0.63007	1.03730	-0.27777	0.04515	1.57434	0.84481	0.01788	941	0.73659
BOX	580	tv	0.88913	-0.22026	-0.62128	1.61280	0.37154	0.30336	0.47560
BOX	580	cup	0.85019	-0.15416	-0.14617	1.20500	0.16424	0.14108	0.11840
BOX	580	keyboard	0.83490	-0.33056	-0.36094	1.50200	0.42963	0.23351	0.31640
BOX	580	mouse	0.65347	0.10211	-0.06016	1.11140	0.14508	0.13012	0.13120
BOX	580	bottle	0.35474	0.59516	-0.80195	1.86360	0.08944	0.17527	0.09480
BOX	580	bottle	0.33175	-0.83449	-0.61535	1.71720	0.11868	0.17798	0.24520
BOX	580	mouse	0.32776	-0.20938	-0.14179	1.23740	0.07126	0.07125	0.04080
PLANE	585	0.01257	0.74922	0.66220	1.50189	-0.01473	0.36447	1.85595	0.70000	0.01187	5421	0.80819
PLANE	585	0.07174	0.67821	0.73136	1.08667	-0.26763	0.10147	1.41798	0.61660	0.01271	1117	0.79730
PLANE	585	0.03453	0.74749	0.66338	0.74685	-0.08346	-0.26226	1.42569	0.51524	0.01423	6088	0.77846
BOX	585	tv	0.87549	-0.15951	-0.61632	1.64080	0.37484	0.33382	0.49040
BOX	585	keyboard	0.86047	-0.28912	-0.35664	1.52680	0.41914	0.24616	0.33800
BOX	585	cup	0.72911	-0.13581	-0.13826	1.21680	0.16351	0.13779	0.14200
BOX	585	book	0.45506	0.37727	-0.22603	1.32020	0.33961	0.16977	0.14200
BOX	585	bottle	0.43400	0.66414	-0.74061	1.82700	0.09470	0.17884	0.12720
BOX	585	bottle	0.43313	-0.77122	-0.62857	1.74940	0.11083	0.17796	0.21960
PLANE	590	-0.00674	0.75329	0.65766	1.49320	-0.06562	0.36510	1.85163	0.68719	0.01120	5424	0.81693
PLANE	590	0.06959	0.68631	0.72397	1.07357	-0.29944	0.08665	1.42952	0.58457	0.01153	1128	0.81260
PLANE	590	0.01671	0.74782	0.66369	0.74644	-0.04651	-0.27878	1.43997	0.52561	0.01417	6035	0.77914
BOX	590	tv	0.85469	-0.09146	-0.63279	1.66340	0.38000	0.32884	0.47320
BOX	590	keyboard	0.85015	-0.23937	-0.38492	1.54620	0.40665	0.24929	0.33120
BOX	590	cup	0.76590	-0.11786	-0.15205	1.22440	0.16454	0.13630	0.15520
BOX	590	book	0.41383	0.17576	-0.25560	1.34920	0.30045	0.21235	0.12018
BOX	590	book	0.35774	0.40377	-0.21197	1.31160	0.33992	0.16867	0.14840
BOX	590	chair	0.31766	0.82566	-0.09502	1.72480	0.42051	0.65548	0.71880
PLANE	595	-0.01573	0.74803	0.66348	1.48976	-0.10380	0.34630	1.85249	0.69516	0.01095	5812	0.82028
PLANE	595	0.06551	0.68025	0.73004	1.07403	-0.28846	0.05108	1.44947	0.59833	0.01241	1109	0.80110
PLANE	595	0.01037	0.74106	0.67136	0.74666	-0.02942	-0.30090	1.44474	0.52539	0.01426	5960	0.77807
BOX	595	keyboard	0.85269	-0.22339	-0.41952	1.55900	0.39805	0.25434	0.32520
BOX	595	tv	0.81167	-0.07103	-0.65011	1.67100	0.36570	0.30148	0.51200
BOX	595	cup	0.68461	-0.10375	-0.17438	1.22440	0.13633	0.13865	0.14640
BOX	595	bottle	0.57717	-0.66538	-0.73836	1.80860	0.10069	0.18051	0.20040
BOX	595	mouse	0.43591	-0.16923	-0.18281	1.27500	0.06853	0.06852	0.14640
PLANE	600	-0.02690	0.73699	0.67536	1.49571	-0.12783	0.31776	1.86283	0.71501	0.01089	6113	0.82119
PLANE	600	-0.07081	0.71436	0.69619	1.10968	-0.51452	0.09532	1.44379	0.33385	0.01328	896	0.79013
PLANE	600	-0.00015	0.73013	0.68331	0.75130	-0.00791	-0.32076	1.44224	0.51696	0.01421	5811	0.77871
BOX	600	tv	0.84990	-0.04697	-0.66134	1.67100	0.35607	0.27262	0.42160
BOX	600	keyboard	0.77914	-0.20906	-0.44462	1.55260	0.38151	0.25330	0.32520
BOX	600	cup	0.77424	-0.09383	-0.19572	1.23300	0.11598	0.13726	0.09680
BOX	600	bottle	0.45995	-0.64184	-0.79166	1.83560	0.09867	0.17616	0.12920
BOX	600	mouse	0.39146	-0.16791	-0.20622	1.28360	0.06900	0.06898	0.02800
PLANE	605	-0.03656	0.73814	0.67366	1.49876	-0.16331	0.30207	1.88497	0.74293	0.01092	6122	0.82071
PLANE	605	0.04828	0.67587	0.73544	1.08144	-0.34380	0.02539	1.46971	0.54691	0.01213	1050	0.80478
PLANE	605	-0.00917	0.73173	0.68153	0.75438	0.01420	-0.31683	1.44726	0.51584	0.01413	5742	0.77971
BOX	605	tv	0.82627	-0.02291	-0.65653	1.67100	0.34645	0.28224	0.40880
BOX	605	keyboard	0.82224	-0.18825	-0.44528	1.56540	0.37564	0.26140	0.35320
BOX	605	cup	0.73864	-0.09535	-0.19523	1.23740	0.12352	0.13538	0.09920
BOX	605	bottle	0.42013	-0.60550	-0.80307	1.85380	0.09253	0.17079	0.11400
PLANE	610	-0.02961	0.73504	0.67737	1.50104	-0.18906	0.28915	1.89393	0.75940	0.01067	6155	0.82412
PLANE	610	0.06031	0.67535	0.73502	1.07726	-0.36490	0.02677	1.47096	0.52061	0.01150	1076	0.81303
PLANE	610	-0.00159	0.72721	0.68642	0.75786	0.03032	-0.31681	1.43979	0.51148	0.01447	5869	0.77554
BOX	610	cup	0.87393	-0.07991	-0.19523	1.23740	0.12115	0.14013	0.09680
BOX	610	tv	0.87303	0.00757	-0.65813	1.67100	0.34966	0.27903	0.39600
BOX	610	keyboard	0.77105	-0.16653	-0.44945	1.55900	0.36812	0.26033	0.35320
BOX	610	bottle	0.38406	0.85712	-0.68098	1.72480	0.11258	0.17215	0.17840
PLANE	615	-0.04629	0.73097	0.68084	1.50384	-0.17244	0.30260	1.87220	0.74282	0.01089	6055	0.82120
PLANE	615	0.04209	0.67295	0.73849	1.07769	-0.31837	0.01240	1.46616	0.57426	0.01234	1031	0.80206
PLANE	615	-0.01859	0.72462	0.68889	0.76062	0.01495	-0.30642	1.42684	0.50818	0.01422	5997	0.77859
BOX	615	cup	0.85305	-0.10611	-0.18965	1.22440	0.12223	0.13630	0.10320
BOX	615	tv	0.83857	-0.01627	-0.64923	1.64840	0.34809	0.27526	0.41320
BOX	615	keyboard	0.78123	-0.19267	-0.45058	1.55260	0.36661	0.27118	0.34880
BOX	615	book	0.39183	0.19053	-0.28553	1.34380	0.31473	0.23213	0.13560
BOX	615	bottle	0.33456	-0.60446	-0.80820	1.84520	0.08856	0.15229	0.13120
PLANE	620	-0.05489	0.72361	0.68803	1.51388	-0.16253	0.32099	1.84976	0.72837	0.01084	5783	0.82184
PLANE	620	0.03134	0.66197	0.74887	1.09061	-0.29558	0.01286	1.45733	0.59516	0.01278	1008	0.79649
PLANE	620	-0.02727	0.71665	0.69690	0.77080	0.00738	-0.29333	1.40798	0.50553	0.01419	6249	0.77888
BOX	620	tv	0.89121	-0.02398	-0.63901	1.63440	0.34827	0.28233	0.38920
BOX	620	keyboard	0.86419	-0.19909	-0.44054	1.53320	0.36791	0.27662	0.35320
BOX	620	cup	0.67889	-0.12021	-0.17503	1.21260	0.14200	0.13732	0.11000
BOX	620	book	0.44446	0.39807	-0.16465	1.25780	0.36219	0.21003	0.16360
BOX	620	book	0.41229	0.18719	-0.25644	1.32020	0.30920	0.21538	0.12368
PLANE	625	-0.06113	0.70501	0.70656	1.51974	-0.15576	0.32114	1.81700	0.71358	0.01099	5865	0.81983
PLANE	625	-0.03193	0.69802	0.71536	0.77665	0.01436	-0.28783	1.36716	0.48763	0.01408	6435	0.78024
BOX	625	keyboard	0.84973	-0.19851	-0.45413	1.49560	0.36751	0.27845	0.32720
BOX	625	tv	0.79766	-0.02795	-0.63329	1.59240	0.33627	0.25368	0.33160
BOX	625	cup	0.78492	-0.12014	-0.18072	1.18880	0.13921	0.13919	0.12040
BOX	625	book	0.30503	0.18212	-0.26609	1.29320	0.31529	0.23084	0.12612
PLANE	630	-0.06991	0.69738	0.71328	1.52912	-0.10023	0.36214	1.77990	0.68232	0.01098	5440	0.81994
PLANE	630	-0.04378	0.69157	0.72098	0.78488	-0.02906	-0.27146	1.34726	0.49104	0.01376	6912	0.78425
BOX	630	keyboard	0.87023	-0.24339	-0.43419	1.47180	0.36731	0.28249	0.34000
BOX	630	tv	0.81403	-0.07105	-0.61654	1.56540	0.34559	0.26140	0.32040
BOX	630	cup	0.72564	-0.14726	-0.15850	1.15980	0.12468	0.13579	0.10760
BOX	630	mouse	0.48755	0.05583	-0.01571	1.06300	0.14489	0.13466	0.12920
PLANE	635	-0.06948	0.68609	0.72419	1.53304	-0.06030	0.38725	1.74425	0.65841	0.01106	5054	0.81881
PLANE	635	-0.04412	0.68023	0.73167	0.78894	-0.04304	-0.25441	1.31220	0.48450	0.01365	7302	0.78555
BOX	635	cup	0.86196	-0.16859	-0.14465	1.13840	0.14861	0.13765	0.14000
BOX	635	keyboard	0.85378	-0.25840	-0.42405	1.43740	0.37252	0.29244	0.32280
BOX	635	tv	0.81927	-0.08981	-0.60427	1.52680	0.34879	0.24909	0.32080
BOX	635	mouse	0.43473	0.05060	-0.00240	1.03940	0.14566	0.13765	0.12880
BOX	635	bottle	0.32690	0.77197	-0.66804	1.65580	0.12079	0.17479	0.25600
PLANE	640	-0.06962	0.68222	0.72782	1.53732	-0.04902	0.40364	1.72918	0.66380	0.01095	4504	0.82033
PLANE	640	-0.04485	0.67763	0.73403	0.79158	-0.04443	-0.22985	1.28788	0.48631	0.01359	7804	0.78624
