# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg1_360
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	690	-0.04998	-0.02192	0.99851	2.28612	-0.61647	-0.67709	2.24381	0.60008	0.02116	527	0.70259
BOX	690	chair	0.63024	0.71481	-0.35054	1.62640	0.58478	0.88174	0.79800
PLANE	695	0.06702	0.60974	0.78976	1.31510	-0.09456	-0.00163	1.67446	0.65892	0.00830	13640	0.85769
BOX	695	chair	0.79151	0.74393	-0.53984	1.84260	0.78718	0.73494	1.23240
BOX	695	laptop	0.41437	0.70926	-0.04195	1.46260	0.39300	0.59187	1.89560
PLANE	700	0.06966	0.47721	0.87603	1.27949	-0.09065	-0.03205	1.48523	0.58824	0.00631	15292	0.88788
BOX	700	knife	0.74546	0.55846	0.31423	1.25140	0.42818	0.43614	0.19920
PLANE	705	0.08530	0.41783	0.90451	1.27071	-0.07547	-0.02927	1.42549	0.56019	0.00639	15549	0.88662
PLANE	710	0.08471	0.47934	0.87353	1.29700	-0.10558	-0.01926	1.50558	0.58976	0.00711	14948	0.87557
PLANE	715	0.08042	0.61701	0.78284	1.35032	-0.21866	0.04001	1.71583	0.66441	0.00890	12205	0.84883
BOX	715	chair	0.81100	0.27612	-0.44204	1.51380	0.80181	0.60673	2.37440
BOX	715	chair	0.35118	-0.64242	-0.87548	2.38840	1.00189	0.60118	0.40075
PLANE	720	0.06330	0.70321	0.70816	1.41231	-0.63457	-0.10249	2.15283	0.48228	0.01115	3398	0.81767
PLANE	720	0.05651	0.64184	0.76476	1.46317	-0.16461	0.35552	1.62704	0.50429	0.01741	5080	0.74171
BOX	720	chair	0.32118	-0.12723	-0.36375	1.87280	0.61907	1.10235	0.98120
PLANE	725	0.05079	0.81960	0.57068	1.42345	-0.58514	0.40082	1.97074	0.50636	0.00929	4076	0.84327
PLANE	725	0.06358	0.80856	0.58496	0.67442	0.24268	-0.06263	1.21310	0.52801	0.01335	5876	0.78928
PLANE	725	0.00084	-0.05589	0.99844	1.82940	-0.05198	-0.48596	1.80511	0.44907	0.02259	718	0.68884
BOX	725	chair	0.89087	-0.28679	-0.12376	1.86280	0.61937	1.28402	0.70560
BOX	725	laptop	0.88168	0.20460	-0.70103	2.00240	0.48385	0.37608	0.58920
BOX	725	mouse	0.85881	0.35844	0.03456	1.06960	0.12406	0.05385	0.04962
BOX	725	keyboard	0.76596	0.45309	-0.09814	1.21220	0.22964	0.24644	0.35760
BOX	725	tv	0.47963	0.73599	-0.16992	1.37520	0.23128	0.67899	1.32880
BOX	725	potted plant	0.44341	0.91229	-0.61640	1.79540	0.39219	0.53535	0.36400
PLANE	730	0.04771	0.89253	0.44845	0.70162	0.18362	0.13109	1.28408	0.47084	0.01380	4358	0.78369
PLANE	730	-0.88125	-0.16336	0.44353	2.07004	-1.04579	-0.42688	2.43210	0.48728	0.01405	2363	0.78069
PLANE	730	-0.04807	-0.00176	0.99884	1.86573	-0.29366	-0.05515	1.85366	0.54780	0.02161	950	0.69827
PLANE	730	0.03935	0.80533	0.59152	1.73915	-0.71740	0.47423	2.34220	0.44539	0.02183	800	0.69609
BOX	730	chair	0.91705	-0.40850	0.16377	1.89280	0.63666	1.28271	0.60120
BOX	730	mouse	0.91049	0.29280	0.19935	1.11080	0.12454	0.05592	0.16280
BOX	730	laptop	0.90478	0.07798	-0.44468	2.32420	0.52118	0.40952	0.90680
BOX	730	keyboard	0.70013	0.38959	0.08244	1.32280	0.21991	0.25356	0.48040
BOX	730	potted plant	0.59517	0.90595	-0.50113	2.15120	0.46991	0.72475	0.68960
BOX	730	tv	0.43517	0.37474	0.01264	0.75180	0.17876	0.38138	1.84360
PLANE	735	-0.89385	-0.10577	0.43571	2.05781	-1.04745	-0.29432	2.50260	0.54547	0.01469	2478	0.77295
PLANE	735	0.08579	0.92668	0.36592	0.70242	0.20872	0.20282	1.35704	0.44840	0.01517	3431	0.76717
PLANE	735	-0.07195	-0.11088	0.99123	1.91698	-0.27536	0.11159	1.92644	0.50259	0.02049	1020	0.70935
PLANE	735	0.02269	0.07564	0.99688	2.25291	0.23492	-0.14668	2.26575	0.92565	0.02248	727	0.68988
PLANE	735	0.00777	0.02384	0.99969	2.39030	0.03171	-0.25175	2.39680	0.86441	0.02292	591	0.68568
PLANE	735	0.01636	0.04552	0.99883	2.52327	-0.35114	-0.49945	2.55473	0.82214	0.02360	572	0.67937
BOX	735	mouse	0.94428	0.28853	0.29919	1.09060	0.12439	0.05913	0.04975
BOX	735	chair	0.91272	-0.42232	0.26196	1.91400	0.65489	1.08213	0.70200
BOX	735	keyboard	0.82943	0.37230	0.19837	1.29380	0.21259	0.24299	0.43840
BOX	735	laptop	0.77083	0.03137	-0.20846	2.20560	0.46900	0.37154	0.65320
BOX	735	potted plant	0.52009	0.84773	-0.30329	2.15120	0.46159	0.69559	0.76800
BOX	735	tv	0.47796	1.24623	-0.42249	2.16440	0.18828	0.36460	0.08240
BOX	735	keyboard	0.33844	0.01338	-0.08309	2.06180	0.37465	0.12376	0.17280
PLANE	740	-0.88963	-0.06247	0.45240	2.05845	-1.00754	-0.15401	2.54751	0.60182	0.01513	2770	0.76768
PLANE	740	0.01530	0.01330	0.99979	2.56165	-0.31031	-0.36876	2.57183	0.87447	0.02215	672	0.69296
PLANE	740	0.62439	0.03275	0.78042	1.96154	-0.07324	-0.50915	2.59340	0.71091	0.02221	668	0.69245
PLANE	740	0.01002	0.02659	0.99960	2.38802	0.15781	-0.31064	2.39567	0.84087	0.02244	718	0.69020
PLANE	740	-0.00042	-0.00166	1.00000	2.69465	-0.52758	-0.55819	2.69350	0.75267	0.02324	465	0.68268
PLANE	740	0.00072	0.01531	0.99988	2.27425	0.22197	-0.07836	2.27556	1.01940	0.02360	739	0.67932
BOX	740	chair	0.91780	-0.40539	0.36013	1.90400	0.63674	0.89952	0.72000
BOX	740	laptop	0.89550	0.04629	-0.00134	2.20560	0.47326	0.37581	0.78800
BOX	740	keyboard	0.76633	0.37127	0.32752	1.26060	0.20957	0.27093	0.45040
BOX	740	mouse	0.72003	0.29641	0.41044	1.06960	0.12406	0.05592	0.04962
BOX	740	tv	0.62922	0.36915	0.13115	0.71160	0.14306	0.33757	0.11040
BOX	740	tv	0.52051	1.27587	-0.19045	2.21960	0.19737	0.40398	0.08640
BOX	740	tv	0.43189	0.85076	-0.55718	2.32420	1.16815	1.18355	0.49280
BOX	740	chair	0.41665	-0.36507	0.56419	1.81340	0.55737	0.42836	1.02960
BOX	740	potted plant	0.40569	0.84792	-0.09201	2.17840	0.49690	0.67064	0.81840
PLANE	745	-0.89031	-0.02300	0.45477	2.07594	-1.01729	-0.03316	2.57156	0.60766	0.01486	2758	0.77090
PLANE	745	0.01782	0.02054	0.99963	2.68142	-0.41209	-0.41428	2.69827	0.78547	0.02140	632	0.70023
PLANE	745	0.02961	0.00701	0.99954	2.29568	0.68829	-0.39901	2.27915	0.55586	0.02230	696	0.69159
PLANE	745	0.01576	0.01207	0.99980	2.53949	-0.16793	-0.32645	2.54658	0.89743	0.02314	710	0.68360
PLANE	745	0.01982	0.01314	0.99972	2.40410	0.24565	-0.40560	2.40525	0.78884	0.02397	898	0.67599
PLANE	745	0.62015	-0.00352	0.78448	2.19959	0.17586	-0.29087	2.66357	0.49841	0.02263	391	0.67295
BOX	745	laptop	0.86717	0.02763	0.20328	2.24880	0.47818	0.38317	0.95480
BOX	745	potted plant	0.69068	0.79828	0.12177	2.19240	0.43229	0.68769	0.84040
BOX	745	chair	0.64985	-0.40998	0.43996	1.88280	0.64057	0.72181	0.30160
BOX	745	chair	0.62296	-0.37772	0.62417	1.75020	0.55486	0.25416	0.42640
BOX	745	tv	0.59744	0.36383	0.16678	0.69360	0.12872	0.25651	0.06440
BOX	745	keyboard	0.51007	0.38850	0.44524	1.29780	0.20321	0.22867	0.42040
BOX	745	book	0.37682	-1.20981	-0.79424	2.52720	0.15633	0.31317	0.18520
PLANE	750	0.44551	-0.16242	0.88042	2.49694	0.20695	-0.45569	2.64729	0.71803	0.01389	3315	0.78258
PLANE	750	-0.88728	-0.00752	0.46118	2.08350	-1.00010	-0.00120	2.59363	0.61127	0.01505	2651	0.76869
PLANE	750	-0.69062	-0.00961	0.72316	1.71841	-0.49949	0.40728	1.90466	0.24865	0.02001	670	0.71414
PLANE	750	0.03741	-0.00135	0.99930	2.30910	0.69135	-0.33562	2.28439	0.61059	0.02268	775	0.68795
PLANE	750	0.04840	-0.07639	0.99590	2.57030	0.01908	-0.37858	2.55091	0.76470	0.02283	1006	0.68651
PLANE	750	0.04178	0.00427	0.99912	2.41996	0.29582	-0.30315	2.41102	0.81071	0.02316	966	0.68341
BOX	750	chair	0.90720	-0.48269	0.47072	1.90400	0.74716	0.67833	0.91880
BOX	750	keyboard	0.88721	0.41187	0.48549	1.35400	0.19892	0.19662	0.38200
BOX	750	laptop	0.78487	0.02422	0.28165	2.33920	0.49741	0.39404	0.94320
BOX	750	tv	0.69418	0.36268	0.17399	0.68760	0.12627	0.23698	0.06240
BOX	750	tv	0.69150	0.85199	-0.42157	2.37140	1.22396	1.49226	0.48959
BOX	750	potted plant	0.67257	0.83816	0.18654	2.33920	0.43410	0.68391	0.83840
BOX	750	keyboard	0.44960	0.01624	0.37407	2.17840	0.45058	0.14341	0.32960
BOX	750	book	0.36765	-1.20376	-0.71125	2.54540	0.15746	0.30556	0.18680
PLANE	755	-0.89280	-0.01470	0.45021	2.06776	-1.02191	-0.02201	2.56562	0.58191	0.01443	2656	0.77599
PLANE	755	0.49762	-0.11173	0.86017	2.41880	0.21086	-0.37776	2.64096	0.44514	0.01745	980	0.74131
PLANE	755	0.02193	0.00072	0.99976	2.69410	-0.42820	-0.41102	2.70443	0.77142	0.02144	583	0.69986
PLANE	755	0.63568	-0.05543	0.76996	1.98007	-0.23955	-0.37172	2.74267	0.74159	0.02208	804	0.69363
PLANE	755	0.03877	0.01946	0.99906	2.29350	0.71580	-0.38693	2.27542	0.56865	0.02284	702	0.68647
PLANE	755	0.03862	0.00575	0.99924	2.42001	0.32357	-0.30896	2.41113	0.75531	0.02330	936	0.68217
BOX	755	chair	0.91914	-0.48453	0.46151	1.90400	0.74348	0.69676	0.95920
BOX	755	laptop	0.87779	0.01652	0.28184	2.54540	0.55109	0.42878	0.96920
BOX	755	keyboard	0.81533	0.40532	0.47501	1.35400	0.20154	0.21760	0.42600
BOX	755	potted plant	0.63602	0.84851	0.15834	2.32420	0.49871	0.73353	0.79600
BOX	755	tv	0.58784	0.85307	-0.42329	2.35540	1.21115	1.47307	0.48446
BOX	755	book	0.39867	-1.22203	-0.72329	2.52720	0.16122	0.30827	0.22320
BOX	755	keyboard	0.38770	0.00153	0.35535	2.21960	0.41191	0.13752	0.48040
BOX	755	chair	0.33517	0.36268	0.16933	0.68760	0.12627	0.24630	0.07840
